date,ticker,measure,value
2015-04-30,NVDA,cost_of_revenue,498000000.0
2015-07-31,NVDA,cost_of_revenue,519000000.0
2015-10-31,NVDA,cost_of_revenue,571000000.0
2016-01-31,NVDA,cost_of_revenue,610000000.0
2016-04-30,NVDA,cost_of_revenue,554000000.0
2016-07-31,NVDA,cost_of_revenue,602000000.0
2016-10-31,NVDA,cost_of_revenue,821000000.0
2017-01-31,NVDA,cost_of_revenue,870000000.0
2017-04-30,NVDA,cost_of_revenue,787000000.0
2017-07-31,NVDA,cost_of_revenue,928000000.0
2017-10-31,NVDA,cost_of_revenue,1067000000.0
2018-01-31,NVDA,cost_of_revenue,1110000000.0
2018-04-30,NVDA,cost_of_revenue,1139000000.0
2018-07-31,NVDA,cost_of_revenue,1148000000.0
2018-10-31,NVDA,cost_of_revenue,1260000000.0
2019-01-31,NVDA,cost_of_revenue,998000000.0
2019-04-30,NVDA,cost_of_revenue,924000000.0
2019-07-31,NVDA,cost_of_revenue,1038000000.0
2019-10-31,NVDA,cost_of_revenue,1098000000.0
2020-01-31,NVDA,cost_of_revenue,1090000000.0
2020-04-30,NVDA,cost_of_revenue,1076000000.0
2020-07-31,NVDA,cost_of_revenue,1591000000.0
2020-10-31,NVDA,cost_of_revenue,1766000000.0
2021-04-30,NVDA,cost_of_revenue,2032000000.0
2021-07-31,NVDA,cost_of_revenue,2292000000.0
2021-10-31,NVDA,cost_of_revenue,2472000000.0
2022-04-30,NVDA,cost_of_revenue,2857000000.0
2022-07-31,NVDA,cost_of_revenue,3789000000.0
2022-10-31,NVDA,cost_of_revenue,2754000000.0
2023-01-31,NVDA,cost_of_revenue,4822000000.0
2023-04-30,NVDA,cost_of_revenue,2544000000.0
2023-07-31,NVDA,cost_of_revenue,4045000000.0
2023-10-31,NVDA,cost_of_revenue,4720000000.0
2024-01-31,NVDA,cost_of_revenue,7221000000.0
2024-04-30,NVDA,cost_of_revenue,5638000000.0
2024-07-31,NVDA,cost_of_revenue,7466000000.0
2024-10-31,NVDA,cost_of_revenue,8926000000.0
2025-01-31,NVDA,cost_of_revenue,21330000000.0
2025-04-30,NVDA,cost_of_revenue,17394000000.0
2025-07-31,NVDA,cost_of_revenue,12890000000.0
2025-10-31,NVDA,cost_of_revenue,15157000000.0
2026-01-31,NVDA,cost_of_revenue,17034000000.0
2015-01-31,NVDA,gross_profit,699603000.0
2015-04-30,NVDA,gross_profit,653000000.0
2015-07-31,NVDA,gross_profit,634000000.0
2015-10-31,NVDA,gross_profit,734000000.0
2016-01-31,NVDA,gross_profit,791000000.0
2016-04-30,NVDA,gross_profit,751000000.0
2016-07-31,NVDA,gross_profit,826000000.0
2016-10-31,NVDA,gross_profit,1183000000.0
2017-01-31,NVDA,gross_profit,1303000000.0
2017-04-30,NVDA,gross_profit,1150000000.0
2017-07-31,NVDA,gross_profit,1302000000.0
2017-10-31,NVDA,gross_profit,1569000000.0
2018-01-31,NVDA,gross_profit,1801000000.0
2018-04-30,NVDA,gross_profit,2068000000.0
2018-07-31,NVDA,gross_profit,1975000000.0
2018-10-31,NVDA,gross_profit,1921000000.0
2019-01-31,NVDA,gross_profit,1207000000.0
2019-04-30,NVDA,gross_profit,1296000000.0
2019-07-31,NVDA,gross_profit,1541000000.0
2019-10-31,NVDA,gross_profit,1916000000.0
2020-01-31,NVDA,gross_profit,2015000000.0
2020-04-30,NVDA,gross_profit,2004000000.0
2020-07-31,NVDA,gross_profit,2275000000.0
2020-10-31,NVDA,gross_profit,2960000000.0
2021-04-30,NVDA,gross_profit,3629000000.0
2021-07-31,NVDA,gross_profit,4215000000.0
2021-10-31,NVDA,gross_profit,4631000000.0
2022-04-30,NVDA,gross_profit,5431000000.0
2022-07-31,NVDA,gross_profit,2915000000.0
2022-10-31,NVDA,gross_profit,3177000000.0
2023-01-31,NVDA,gross_profit,2881000000.0
2023-04-30,NVDA,gross_profit,4648000000.0
2023-07-31,NVDA,gross_profit,9462000000.0
2023-10-31,NVDA,gross_profit,13400000000.0
2024-01-31,NVDA,gross_profit,32778000000.0
2024-04-30,NVDA,gross_profit,20406000000.0
2024-07-31,NVDA,gross_profit,22574000000.0
2024-10-31,NVDA,gross_profit,26156000000.0
2025-01-31,NVDA,gross_profit,70348000000.0
2025-04-30,NVDA,gross_profit,26668000000.0
2025-07-31,NVDA,gross_profit,33853000000.0
2025-10-31,NVDA,gross_profit,41849000000.0
2026-01-31,NVDA,gross_profit,51093000000.0
2015-01-31,NVDA,net_income,193128000.0
2015-04-30,NVDA,net_income,134000000.0
2015-07-31,NVDA,net_income,26000000.0
2015-10-31,NVDA,net_income,246000000.0
2016-01-31,NVDA,net_income,207000000.0
2016-04-30,NVDA,net_income,196000000.0
2016-07-31,NVDA,net_income,253000000.0
2016-10-31,NVDA,net_income,542000000.0
2017-01-31,NVDA,net_income,655000000.0
2017-04-30,NVDA,net_income,507000000.0
2017-07-31,NVDA,net_income,583000000.0
2017-10-31,NVDA,net_income,838000000.0
2018-01-31,NVDA,net_income,1118000000.0
2018-04-30,NVDA,net_income,1244000000.0
2018-07-31,NVDA,net_income,1101000000.0
2018-10-31,NVDA,net_income,1230000000.0
2019-01-31,NVDA,net_income,567000000.0
2019-04-30,NVDA,net_income,394000000.0
2019-07-31,NVDA,net_income,552000000.0
2019-10-31,NVDA,net_income,899000000.0
2020-01-31,NVDA,net_income,950000000.0
2020-04-30,NVDA,net_income,917000000.0
2020-07-31,NVDA,net_income,622000000.0
2020-10-31,NVDA,net_income,1336000000.0
2021-04-30,NVDA,net_income,1912000000.0
2021-07-31,NVDA,net_income,2374000000.0
2021-10-31,NVDA,net_income,2464000000.0
2022-04-30,NVDA,net_income,1618000000.0
2022-07-31,NVDA,net_income,656000000.0
2022-10-31,NVDA,net_income,680000000.0
2023-01-31,NVDA,net_income,-2382000000.0
2023-04-30,NVDA,net_income,2043000000.0
2023-07-31,NVDA,net_income,6188000000.0
2023-10-31,NVDA,net_income,9243000000.0
2024-01-31,NVDA,net_income,26806000000.0
2024-04-30,NVDA,net_income,14881000000.0
2024-07-31,NVDA,net_income,16599000000.0
2024-10-31,NVDA,net_income,19309000000.0
2025-01-31,NVDA,net_income,55406000000.0
2025-04-30,NVDA,net_income,18775000000.0
2025-07-31,NVDA,net_income,26422000000.0
2025-10-31,NVDA,net_income,31910000000.0
2026-01-31,NVDA,net_income,42960000000.0
2015-04-30,NVDA,operating_income,176000000.0
2015-07-31,NVDA,operating_income,76000000.0
2015-10-31,NVDA,operating_income,245000000.0
2016-01-31,NVDA,operating_income,250000000.0
2016-04-30,NVDA,operating_income,245000000.0
2016-07-31,NVDA,operating_income,317000000.0
2016-10-31,NVDA,operating_income,639000000.0
2017-01-31,NVDA,operating_income,733000000.0
2017-04-30,NVDA,operating_income,554000000.0
2017-07-31,NVDA,operating_income,688000000.0
2017-10-31,NVDA,operating_income,895000000.0
2018-01-31,NVDA,operating_income,1073000000.0
2018-04-30,NVDA,operating_income,1295000000.0
2018-07-31,NVDA,operating_income,1157000000.0
2018-10-31,NVDA,operating_income,1058000000.0
2019-04-30,NVDA,operating_income,358000000.0
2019-07-31,NVDA,operating_income,571000000.0
2019-10-31,NVDA,operating_income,927000000.0
2020-04-30,NVDA,operating_income,976000000.0
2020-07-31,NVDA,operating_income,651000000.0
2020-10-31,NVDA,operating_income,1398000000.0
2021-04-30,NVDA,operating_income,1956000000.0
2021-07-31,NVDA,operating_income,2444000000.0
2021-10-31,NVDA,operating_income,2671000000.0
2022-04-30,NVDA,operating_income,1868000000.0
2022-07-31,NVDA,operating_income,499000000.0
2022-10-31,NVDA,operating_income,601000000.0
2023-01-31,NVDA,operating_income,-2847000000.0
2023-04-30,NVDA,operating_income,2140000000.0
2023-07-31,NVDA,operating_income,6800000000.0
2023-10-31,NVDA,operating_income,10417000000.0
2024-01-31,NVDA,operating_income,30004000000.0
2024-04-30,NVDA,operating_income,16909000000.0
2024-07-31,NVDA,operating_income,18642000000.0
2024-10-31,NVDA,operating_income,21869000000.0
2025-01-31,NVDA,operating_income,62096000000.0
2025-04-30,NVDA,operating_income,21638000000.0
2025-07-31,NVDA,operating_income,28440000000.0
2025-10-31,NVDA,operating_income,36010000000.0
2026-01-31,NVDA,operating_income,44299000000.0
2015-04-30,NVDA,rd_expense,339000000.0
2015-07-31,NVDA,rd_expense,320000000.0
2015-10-31,NVDA,rd_expense,329000000.0
2016-01-31,NVDA,rd_expense,343000000.0
2016-04-30,NVDA,rd_expense,346000000.0
2016-07-31,NVDA,rd_expense,350000000.0
2016-10-31,NVDA,rd_expense,373000000.0
2017-01-31,NVDA,rd_expense,394000000.0
2017-04-30,NVDA,rd_expense,411000000.0
2017-07-31,NVDA,rd_expense,416000000.0
2017-10-31,NVDA,rd_expense,462000000.0
2018-01-31,NVDA,rd_expense,508000000.0
2018-04-30,NVDA,rd_expense,542000000.0
2018-07-31,NVDA,rd_expense,581000000.0
2018-10-31,NVDA,rd_expense,605000000.0
2019-04-30,NVDA,rd_expense,674000000.0
2019-07-31,NVDA,rd_expense,704000000.0
2019-10-31,NVDA,rd_expense,712000000.0
2020-04-30,NVDA,rd_expense,735000000.0
2020-07-31,NVDA,rd_expense,997000000.0
2020-10-31,NVDA,rd_expense,1047000000.0
2021-04-30,NVDA,rd_expense,1153000000.0
2021-07-31,NVDA,rd_expense,1245000000.0
2021-10-31,NVDA,rd_expense,1403000000.0
2022-04-30,NVDA,rd_expense,1618000000.0
2022-07-31,NVDA,rd_expense,1824000000.0
2022-10-31,NVDA,rd_expense,1945000000.0
2023-01-31,NVDA,rd_expense,3538000000.0
2023-04-30,NVDA,rd_expense,1875000000.0
2023-07-31,NVDA,rd_expense,2040000000.0
2023-10-31,NVDA,rd_expense,2294000000.0
2024-01-31,NVDA,rd_expense,3288000000.0
2024-04-30,NVDA,rd_expense,2720000000.0
2024-07-31,NVDA,rd_expense,3090000000.0
2024-10-31,NVDA,rd_expense,3390000000.0
2025-01-31,NVDA,rd_expense,6705000000.0
2025-04-30,NVDA,rd_expense,3989000000.0
2025-07-31,NVDA,rd_expense,4291000000.0
2025-10-31,NVDA,rd_expense,4705000000.0
2026-01-31,NVDA,rd_expense,5512000000.0
2015-01-31,NVDA,revenue,1250514000.0
2015-04-30,NVDA,revenue,1151000000.0
2015-07-31,NVDA,revenue,1153000000.0
2015-10-31,NVDA,revenue,1305000000.0
2016-01-31,NVDA,revenue,1401000000.0
2016-04-30,NVDA,revenue,1305000000.0
2016-07-31,NVDA,revenue,1428000000.0
2016-10-31,NVDA,revenue,2004000000.0
2017-01-31,NVDA,revenue,2173000000.0
2017-04-30,NVDA,revenue,1937000000.0
2017-07-31,NVDA,revenue,2230000000.0
2017-10-31,NVDA,revenue,2636000000.0
2018-01-31,NVDA,revenue,2911000000.0
2018-04-30,NVDA,revenue,3207000000.0
2018-07-31,NVDA,revenue,3123000000.0
2018-10-31,NVDA,revenue,3181000000.0
2019-01-31,NVDA,revenue,2205000000.0
2019-04-30,NVDA,revenue,2220000000.0
2019-07-31,NVDA,revenue,2579000000.0
2019-10-31,NVDA,revenue,3014000000.0
2020-01-31,NVDA,revenue,3105000000.0
2020-04-30,NVDA,revenue,3080000000.0
2020-07-31,NVDA,revenue,3866000000.0
2020-10-31,NVDA,revenue,4726000000.0
2021-04-30,NVDA,revenue,5661000000.0
2021-07-31,NVDA,revenue,6507000000.0
2021-10-31,NVDA,revenue,7103000000.0
2022-04-30,NVDA,revenue,8288000000.0
2022-07-31,NVDA,revenue,6704000000.0
2022-10-31,NVDA,revenue,5931000000.0
2023-01-31,NVDA,revenue,7703000000.0
2023-04-30,NVDA,revenue,7192000000.0
2023-07-31,NVDA,revenue,13507000000.0
2023-10-31,NVDA,revenue,18120000000.0
2024-01-31,NVDA,revenue,39999000000.0
2024-04-30,NVDA,revenue,26044000000.0
2024-07-31,NVDA,revenue,30040000000.0
2024-10-31,NVDA,revenue,35082000000.0
2025-01-31,NVDA,revenue,91678000000.0
2025-04-30,NVDA,revenue,44062000000.0
2025-07-31,NVDA,revenue,46743000000.0
2025-10-31,NVDA,revenue,57006000000.0
2026-01-31,NVDA,revenue,68127000000.0
2015-01-31,NVDA,stockholders_equity,4417982000.0
2015-04-30,NVDA,stockholders_equity,4556000000.0
2015-07-31,NVDA,stockholders_equity,4185000000.0
2015-10-31,NVDA,stockholders_equity,4465000000.0
2016-01-31,NVDA,stockholders_equity,4469000000.0
2016-04-30,NVDA,stockholders_equity,4196000000.0
2016-07-31,NVDA,stockholders_equity,4480000000.0
2016-10-31,NVDA,stockholders_equity,5324000000.0
2017-01-31,NVDA,stockholders_equity,5762000000.0
2017-04-30,NVDA,stockholders_equity,6132000000.0
2017-07-31,NVDA,stockholders_equity,5973000000.0
2017-10-31,NVDA,stockholders_equity,6352000000.0
2018-01-31,NVDA,stockholders_equity,7471000000.0
2018-04-30,NVDA,stockholders_equity,7717000000.0
2018-07-31,NVDA,stockholders_equity,8795000000.0
2018-10-31,NVDA,stockholders_equity,9475000000.0
2019-01-31,NVDA,stockholders_equity,9342000000.0
2019-04-30,NVDA,stockholders_equity,9704000000.0
2019-07-31,NVDA,stockholders_equity,10336000000.0
2019-10-31,NVDA,stockholders_equity,11214000000.0
2020-01-31,NVDA,stockholders_equity,12204000000.0
2020-04-30,NVDA,stockholders_equity,13099000000.0
2020-07-31,NVDA,stockholders_equity,13914000000.0
2020-10-31,NVDA,stockholders_equity,15334000000.0
2021-01-31,NVDA,stockholders_equity,16893000000.0
2021-04-30,NVDA,stockholders_equity,18774000000.0
2021-07-31,NVDA,stockholders_equity,21147000000.0
2021-10-31,NVDA,stockholders_equity,23798000000.0
2022-01-31,NVDA,stockholders_equity,26612000000.0
2022-04-30,NVDA,stockholders_equity,26320000000.0
2022-07-31,NVDA,stockholders_equity,23851000000.0
2022-10-31,NVDA,stockholders_equity,21349000000.0
2023-01-31,NVDA,stockholders_equity,22101000000.0
2023-04-30,NVDA,stockholders_equity,24520000000.0
2023-07-31,NVDA,stockholders_equity,27501000000.0
2023-10-31,NVDA,stockholders_equity,33265000000.0
2024-01-31,NVDA,stockholders_equity,42978000000.0
2024-04-30,NVDA,stockholders_equity,49142000000.0
2024-07-31,NVDA,stockholders_equity,58157000000.0
2024-10-31,NVDA,stockholders_equity,65899000000.0
2025-01-31,NVDA,stockholders_equity,79327000000.0
2025-04-30,NVDA,stockholders_equity,83843000000.0
2025-07-31,NVDA,stockholders_equity,100131000000.0
2025-10-31,NVDA,stockholders_equity,118897000000.0
2026-01-31,NVDA,stockholders_equity,157293000000.0
2015-01-31,NVDA,total_assets,7201368000.0
2015-04-30,NVDA,total_assets,7291000000.0
2015-07-31,NVDA,total_assets,6979000000.0
2015-10-31,NVDA,total_assets,7174000000.0
2016-01-31,NVDA,total_assets,7370000000.0
2016-04-30,NVDA,total_assets,7108000000.0
2016-07-31,NVDA,total_assets,7461000000.0
2016-10-31,NVDA,total_assets,9612000000.0
2017-01-31,NVDA,total_assets,9841000000.0
2017-04-30,NVDA,total_assets,9410000000.0
2017-07-31,NVDA,total_assets,9402000000.0
2017-10-31,NVDA,total_assets,9830000000.0
2018-01-31,NVDA,total_assets,11241000000.0
2018-04-30,NVDA,total_assets,11460000000.0
2018-07-31,NVDA,total_assets,12882000000.0
2018-10-31,NVDA,total_assets,13657000000.0
2019-01-31,NVDA,total_assets,13292000000.0
2019-04-30,NVDA,total_assets,14021000000.0
2019-07-31,NVDA,total_assets,14775000000.0
2019-10-31,NVDA,total_assets,15810000000.0
2020-01-31,NVDA,total_assets,17315000000.0
2020-04-30,NVDA,total_assets,23254000000.0
2020-07-31,NVDA,total_assets,25180000000.0
2020-10-31,NVDA,total_assets,26881000000.0
2021-01-31,NVDA,total_assets,28791000000.0
2021-04-30,NVDA,total_assets,30796000000.0
2021-07-31,NVDA,total_assets,38650000000.0
2021-10-31,NVDA,total_assets,40632000000.0
2022-01-31,NVDA,total_assets,44187000000.0
2022-04-30,NVDA,total_assets,45212000000.0
2022-07-31,NVDA,total_assets,43476000000.0
2022-10-31,NVDA,total_assets,40488000000.0
2023-01-31,NVDA,total_assets,41182000000.0
2023-04-30,NVDA,total_assets,44460000000.0
2023-07-31,NVDA,total_assets,49555000000.0
2023-10-31,NVDA,total_assets,54148000000.0
2024-01-31,NVDA,total_assets,65728000000.0
2024-04-30,NVDA,total_assets,77072000000.0
2024-07-31,NVDA,total_assets,85227000000.0
2024-10-31,NVDA,total_assets,96013000000.0
2025-01-31,NVDA,total_assets,111601000000.0
2025-04-30,NVDA,total_assets,125254000000.0
2025-07-31,NVDA,total_assets,140740000000.0
2025-10-31,NVDA,total_assets,161148000000.0
2026-01-31,NVDA,total_assets,206803000000.0
2015-03-31,TSLA,cost_of_revenue,679807000.0
2015-06-30,TSLA,cost_of_revenue,741606000.0
2015-09-30,TSLA,cost_of_revenue,705293000.0
2015-12-31,TSLA,cost_of_revenue,995816000.0
2016-03-31,TSLA,cost_of_revenue,894580000.0
2016-06-30,TSLA,cost_of_revenue,995241000.0
2016-09-30,TSLA,cost_of_revenue,1661701000.0
2016-12-31,TSLA,cost_of_revenue,1849353000.0
2017-03-31,TSLA,cost_of_revenue,2028324000.0
2017-06-30,TSLA,cost_of_revenue,2122942000.0
2017-09-30,TSLA,cost_of_revenue,2535535000.0
2017-12-31,TSLA,cost_of_revenue,2849463000.0
2018-03-31,TSLA,cost_of_revenue,2952225000.0
2018-06-30,TSLA,cost_of_revenue,3383301000.0
2018-09-30,TSLA,cost_of_revenue,5300748000.0
2018-12-31,TSLA,cost_of_revenue,5782973000.0
2019-03-31,TSLA,cost_of_revenue,3975721000.0
2019-06-30,TSLA,cost_of_revenue,5428630000.0
2019-09-30,TSLA,cost_of_revenue,5112000000.0
2019-12-31,TSLA,cost_of_revenue,5992649000.0
2020-03-31,TSLA,cost_of_revenue,4751000000.0
2020-06-30,TSLA,cost_of_revenue,4769000000.0
2020-09-30,TSLA,cost_of_revenue,6708000000.0
2020-12-31,TSLA,cost_of_revenue,8678000000.0
2021-03-31,TSLA,cost_of_revenue,8174000000.0
2021-06-30,TSLA,cost_of_revenue,9074000000.0
2021-09-30,TSLA,cost_of_revenue,10097000000.0
2021-12-31,TSLA,cost_of_revenue,12872000000.0
2022-03-31,TSLA,cost_of_revenue,13296000000.0
2022-06-30,TSLA,cost_of_revenue,12700000000.0
2022-09-30,TSLA,cost_of_revenue,16072000000.0
2022-12-31,TSLA,cost_of_revenue,18541000000.0
2023-03-31,TSLA,cost_of_revenue,18818000000.0
2023-06-30,TSLA,cost_of_revenue,20394000000.0
2023-09-30,TSLA,cost_of_revenue,19172000000.0
2023-12-31,TSLA,cost_of_revenue,20729000000.0
2024-03-31,TSLA,cost_of_revenue,17605000000.0
2024-06-30,TSLA,cost_of_revenue,20922000000.0
2024-09-30,TSLA,cost_of_revenue,20185000000.0
2024-12-31,TSLA,cost_of_revenue,21528000000.0
2025-03-31,TSLA,cost_of_revenue,16182000000.0
2025-06-30,TSLA,cost_of_revenue,18618000000.0
2025-09-30,TSLA,cost_of_revenue,23041000000.0
2025-12-31,TSLA,cost_of_revenue,19892000000.0
2014-12-31,TSLA,gross_profit,261697000.0
2015-03-31,TSLA,gross_profit,260073000.0
2015-06-30,TSLA,gross_profit,213370000.0
2015-09-30,TSLA,gross_profit,231496000.0
2015-12-31,TSLA,gross_profit,218564000.0
2016-03-31,TSLA,gross_profit,252468000.0
2016-06-30,TSLA,gross_profit,274776000.0
2016-09-30,TSLA,gross_profit,636735000.0
2016-12-31,TSLA,gross_profit,435278000.0
2017-03-31,TSLA,gross_profit,667946000.0
2017-06-30,TSLA,gross_profit,666615000.0
2017-09-30,TSLA,gross_profit,449140000.0
2017-12-31,TSLA,gross_profit,438786000.0
2018-03-31,TSLA,gross_profit,456526000.0
2018-06-30,TSLA,gross_profit,618930000.0
2018-09-30,TSLA,gross_profit,1523665000.0
2018-12-31,TSLA,gross_profit,1442900000.0
2019-03-31,TSLA,gross_profit,565743000.0
2019-06-30,TSLA,gross_profit,921046000.0
2019-09-30,TSLA,gross_profit,1191000000.0
2019-12-31,TSLA,gross_profit,1391000000.0
2020-03-31,TSLA,gross_profit,1234000000.0
2020-06-30,TSLA,gross_profit,1267000000.0
2020-09-30,TSLA,gross_profit,2063000000.0
2020-12-31,TSLA,gross_profit,2066000000.0
2021-03-31,TSLA,gross_profit,2215000000.0
2021-06-30,TSLA,gross_profit,2884000000.0
2021-09-30,TSLA,gross_profit,3660000000.0
2021-12-31,TSLA,gross_profit,4847000000.0
2022-03-31,TSLA,gross_profit,5460000000.0
2022-06-30,TSLA,gross_profit,4234000000.0
2022-09-30,TSLA,gross_profit,5382000000.0
2022-12-31,TSLA,gross_profit,5777000000.0
2023-03-31,TSLA,gross_profit,4511000000.0
2023-06-30,TSLA,gross_profit,4533000000.0
2023-09-30,TSLA,gross_profit,4178000000.0
2023-12-31,TSLA,gross_profit,4438000000.0
2024-03-31,TSLA,gross_profit,3696000000.0
2024-06-30,TSLA,gross_profit,4578000000.0
2024-09-30,TSLA,gross_profit,4997000000.0
2024-12-31,TSLA,gross_profit,4179000000.0
2025-03-31,TSLA,gross_profit,3153000000.0
2025-06-30,TSLA,gross_profit,3878000000.0
2025-09-30,TSLA,gross_profit,5054000000.0
2025-12-31,TSLA,gross_profit,5009000000.0
2014-12-31,TSLA,net_income,-107630000.0
2015-03-31,TSLA,net_income,-154181000.0
2015-06-30,TSLA,net_income,-184227000.0
2015-09-30,TSLA,net_income,-229858000.0
2015-12-31,TSLA,net_income,-320397000.0
2016-03-31,TSLA,net_income,-282267000.0
2016-06-30,TSLA,net_income,-293188000.0
2016-09-30,TSLA,net_income,21878000.0
2016-12-31,TSLA,net_income,-121337000.0
2017-03-31,TSLA,net_income,-330277000.0
2017-06-30,TSLA,net_income,-336397000.0
2017-09-30,TSLA,net_income,-619376000.0
2017-12-31,TSLA,net_income,-675350000.0
2018-03-31,TSLA,net_income,-709551000.0
2018-06-30,TSLA,net_income,-717539000.0
2018-09-30,TSLA,net_income,311516000.0
2018-12-31,TSLA,net_income,139483000.0
2019-03-31,TSLA,net_income,-702135000.0
2019-06-30,TSLA,net_income,-408334000.0
2019-09-30,TSLA,net_income,143000000.0
2019-12-31,TSLA,net_income,105000000.0
2020-03-31,TSLA,net_income,16000000.0
2020-06-30,TSLA,net_income,104000000.0
2020-09-30,TSLA,net_income,331000000.0
2020-12-31,TSLA,net_income,270000000.0
2021-03-31,TSLA,net_income,438000000.0
2021-06-30,TSLA,net_income,1142000000.0
2021-09-30,TSLA,net_income,1618000000.0
2021-12-31,TSLA,net_income,2321000000.0
2022-03-31,TSLA,net_income,3318000000.0
2022-06-30,TSLA,net_income,2259000000.0
2022-09-30,TSLA,net_income,3292000000.0
2022-12-31,TSLA,net_income,3687000000.0
2023-03-31,TSLA,net_income,2513000000.0
2023-06-30,TSLA,net_income,2703000000.0
2023-09-30,TSLA,net_income,1853000000.0
2023-12-31,TSLA,net_income,7928000000.0
2024-03-31,TSLA,net_income,1129000000.0
2024-06-30,TSLA,net_income,1478000000.0
2024-09-30,TSLA,net_income,2167000000.0
2024-12-31,TSLA,net_income,2317000000.0
2025-03-31,TSLA,net_income,409000000.0
2025-06-30,TSLA,net_income,1172000000.0
2025-09-30,TSLA,net_income,1373000000.0
2025-12-31,TSLA,net_income,840000000.0
2015-03-31,TSLA,operating_income,-102446000.0
2015-06-30,TSLA,operating_income,-170188000.0
2015-09-30,TSLA,operating_income,-183662000.0
2015-12-31,TSLA,operating_income,-260333000.0
2016-03-31,TSLA,operating_income,-248224000.0
2016-06-30,TSLA,operating_income,-238040000.0
2016-09-30,TSLA,operating_income,85622000.0
2016-12-31,TSLA,operating_income,-266698000.0
2017-03-31,TSLA,operating_income,-257549000.0
2017-06-30,TSLA,operating_income,-240916000.0
2017-09-30,TSLA,operating_income,-535480000.0
2017-12-31,TSLA,operating_income,-598141000.0
2018-03-31,TSLA,operating_income,-596974000.0
2018-06-30,TSLA,operating_income,-621392000.0
2018-09-30,TSLA,operating_income,416757000.0
2018-12-31,TSLA,operating_income,413536000.0
2019-03-31,TSLA,operating_income,-521831000.0
2019-06-30,TSLA,operating_income,-167458000.0
2019-09-30,TSLA,operating_income,261000000.0
2019-12-31,TSLA,operating_income,359289000.0
2020-03-31,TSLA,operating_income,283000000.0
2020-06-30,TSLA,operating_income,327000000.0
2020-09-30,TSLA,operating_income,809000000.0
2020-12-31,TSLA,operating_income,575000000.0
2021-03-31,TSLA,operating_income,594000000.0
2021-06-30,TSLA,operating_income,1312000000.0
2021-09-30,TSLA,operating_income,2004000000.0
2021-12-31,TSLA,operating_income,2613000000.0
2022-03-31,TSLA,operating_income,3603000000.0
2022-06-30,TSLA,operating_income,2464000000.0
2022-09-30,TSLA,operating_income,3688000000.0
2022-12-31,TSLA,operating_income,3901000000.0
2023-03-31,TSLA,operating_income,2664000000.0
2023-06-30,TSLA,operating_income,2399000000.0
2023-09-30,TSLA,operating_income,1764000000.0
2023-12-31,TSLA,operating_income,2064000000.0
2024-03-31,TSLA,operating_income,1171000000.0
2024-06-30,TSLA,operating_income,1605000000.0
2024-09-30,TSLA,operating_income,2717000000.0
2024-12-31,TSLA,operating_income,1583000000.0
2025-03-31,TSLA,operating_income,399000000.0
2025-06-30,TSLA,operating_income,923000000.0
2025-09-30,TSLA,operating_income,1624000000.0
2025-12-31,TSLA,operating_income,1409000000.0
2015-03-31,TSLA,rd_expense,167154000.0
2015-06-30,TSLA,rd_expense,181712000.0
2015-09-30,TSLA,rd_expense,178791000.0
2015-12-31,TSLA,rd_expense,190243000.0
2016-03-31,TSLA,rd_expense,182482000.0
2016-06-30,TSLA,rd_expense,191664000.0
2016-09-30,TSLA,rd_expense,214302000.0
2016-12-31,TSLA,rd_expense,245960000.0
2017-03-31,TSLA,rd_expense,322040000.0
2017-06-30,TSLA,rd_expense,369774000.0
2017-09-30,TSLA,rd_expense,331622000.0
2017-12-31,TSLA,rd_expense,354637000.0
2018-03-31,TSLA,rd_expense,367096000.0
2018-06-30,TSLA,rd_expense,386129000.0
2018-09-30,TSLA,rd_expense,350848000.0
2018-12-31,TSLA,rd_expense,356297000.0
2019-03-31,TSLA,rd_expense,340174000.0
2019-06-30,TSLA,rd_expense,323898000.0
2019-09-30,TSLA,rd_expense,334000000.0
2019-12-31,TSLA,rd_expense,344928000.0
2020-03-31,TSLA,rd_expense,324000000.0
2020-06-30,TSLA,rd_expense,279000000.0
2020-09-30,TSLA,rd_expense,366000000.0
2020-12-31,TSLA,rd_expense,522000000.0
2021-03-31,TSLA,rd_expense,666000000.0
2021-06-30,TSLA,rd_expense,576000000.0
2021-09-30,TSLA,rd_expense,611000000.0
2021-12-31,TSLA,rd_expense,740000000.0
2022-03-31,TSLA,rd_expense,865000000.0
2022-06-30,TSLA,rd_expense,667000000.0
2022-09-30,TSLA,rd_expense,733000000.0
2022-12-31,TSLA,rd_expense,810000000.0
2023-03-31,TSLA,rd_expense,771000000.0
2023-06-30,TSLA,rd_expense,943000000.0
2023-09-30,TSLA,rd_expense,1161000000.0
2023-12-31,TSLA,rd_expense,1094000000.0
2024-03-31,TSLA,rd_expense,1151000000.0
2024-06-30,TSLA,rd_expense,1074000000.0
2024-09-30,TSLA,rd_expense,1039000000.0
2024-12-31,TSLA,rd_expense,1276000000.0
2025-03-31,TSLA,rd_expense,1409000000.0
2025-06-30,TSLA,rd_expense,1589000000.0
2025-09-30,TSLA,rd_expense,1630000000.0
2025-12-31,TSLA,rd_expense,1783000000.0
2014-12-31,TSLA,revenue,956661000.0
2015-03-31,TSLA,revenue,939880000.0
2015-06-30,TSLA,revenue,954976000.0
2015-09-30,TSLA,revenue,936789000.0
2015-12-31,TSLA,revenue,1214379000.0
